"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccl27a",0.00140189716808769,0.0791805572978397,0.136,0.08,0.117316561802855
"Gria2",0.0014272268687801,-0.0336065337223319,0.999,1,0.117316561802855
"Nin",0.00142928820328049,0.113475073096008,0.234,0.165,0.117316561802855
"Ubxn2b",0.00143256159201045,-0.076306379542159,0.094,0.152,0.117316561802855
"Hist1h1c",0.00147756853294746,0.0883275247031644,0.137,0.082,0.119578752213477
"Rpl14",0.00150633116306628,-0.112805332780443,0.452,0.52,0.120488977566662
"Tmem11",0.0015690333781833,0.0877526190254142,0.163,0.103,0.124061846074976
"Gm39090",0.00166835137389936,-0.0961126426785957,0.065,0.112,0.129337689632805
"Rpl18a",0.0016733615899578,-0.088114265310663,0.728,0.768,0.129337689632805
"Kif5c",0.00176546531198234,-0.0812224577905181,0.819,0.872,0.13445530968052
"Luzp2",0.00177866451241857,-0.149285863798745,0.524,0.58,0.13445530968052
"Apbb1",0.00181508225106948,0.09316797410578,0.199,0.133,0.135155932098616
"Rsf1os1",0.0018272280397109,0.11038918611208,0.242,0.172,0.135155932098616
"Lrrn3",0.00194328193741541,0.0991538601906495,0.212,0.145,0.142211026037028
"Slit3",0.00196516389495122,-0.116825016561523,0.059,0.105,0.142298551930205
"Galnt17",0.00201418994924991,-0.102277290907186,0.632,0.658,0.143533065947371
"Ubtf",0.00202394350877961,0.124601300105303,0.337,0.27,0.143533065947371
"Mir9-3hg",0.0020491603418085,0.113879596438148,0.43,0.35,0.143838510115313
"Plk2",0.00218147039048111,0.0870857937750818,0.187,0.125,0.151139767458414
"Hcn1",0.00219711829420576,-0.136794614363074,0.127,0.185,0.151139767458414
"Gm42303",0.00225538325732685,0.0968658888998338,0.214,0.148,0.1525445369459
"Marcks",0.00227333121776413,0.111580626985388,0.669,0.583,0.1525445369459
"Mcts1",0.00234525481857573,-0.104408870329824,0.221,0.293,0.1525445369459
"Cyc1",0.00235856947193169,-0.106257446369402,0.207,0.272,0.1525445369459
"Lzts1",0.00236941115386534,0.111858336727193,0.42,0.332,0.1525445369459
"Gm37107",0.00239816889465506,0.0925004929645296,0.152,0.098,0.1525445369459
"Csnk1d",0.00241292889305838,0.104911001921677,0.3,0.227,0.1525445369459
"Mir99ahg",0.00242471548269412,-0.0621980694993238,0.961,0.983,0.1525445369459
"Rpl32",0.00242700694101695,-0.102589907978623,0.625,0.688,0.1525445369459
"Tspyl4",0.00243929336590333,0.090536312039961,0.249,0.178,0.1525445369459
"Focad",0.00252233700273333,-0.11544856027533,0.322,0.385,0.156316722899123
"Tia1",0.00255137221595696,-0.0885763293201218,0.703,0.753,0.156704370299713
"Rap2a",0.00258472766766912,0.0919390590026021,0.225,0.157,0.157348155981379
"Fam220a.1",0.00261483337278295,0.0886624604594747,0.189,0.127,0.157784550626087
"Dync1i1",0.00268057044487066,0.138667308728438,0.415,0.337,0.160344731219698
"Ewsr1",0.00280933990895903,-0.0950031699503761,0.541,0.6,0.166598700290769
"Gm26936",0.00285546364161447,0.131413168543573,0.405,0.337,0.16788661872364
"Rpl37a",0.00289315700101088,-0.0807614077371441,0.752,0.79,0.168410513024834
"Ube2j2",0.00291333784706429,0.0998457429565775,0.337,0.257,0.168410513024834
"Gpr137c",0.0030313406099061,-0.115918052228053,0.459,0.532,0.17275952235996
"Emx2",0.0030733250027487,0.0815308894652669,0.156,0.1,0.17275952235996
"Map3k3",0.00307555686460054,0.102519421536556,0.367,0.285,0.17275952235996
"Rprd1a",0.00308902765667612,0.0851299743367855,0.295,0.213,0.17275952235996
"9130024F11Rik",0.00321784890494066,-0.0875067681824142,0.744,0.788,0.178512763041023
"Rps14",0.00344228867303709,-0.0884731837798458,0.676,0.72,0.189436030254577
"Gm12064",0.00349589787927102,-0.107332179621185,0.463,0.542,0.190749184413474
"Rsrp1",0.00352160872517971,-0.0807185585386563,0.719,0.763,0.190749184413474
"Eml1",0.00366393309268157,0.122239939389094,0.296,0.232,0.196907779254348
"Ift88",0.00369486581790666,-0.0907786028312554,0.149,0.208,0.197030867917674
"Apobec4",0.00373127491802493,0.0840913935272097,0.148,0.095,0.197441847393027
"Gin1",0.00378785471877526,-0.0859282624246296,0.089,0.137,0.198470234834483
"Map4",0.00388077852614054,0.10219780584546,0.526,0.447,0.198470234834483
"Ebpl",0.00393263970217029,-0.0769436296221299,0.069,0.113,0.198470234834483
"Aptx",0.00395866011718812,-0.0614079362641037,0.061,0.105,0.198470234834483
"Tubb5",0.00397963436501075,-0.0518886686271949,0.918,0.928,0.198470234834483
"Mef2d",0.00399289543784935,0.0860160852177061,0.199,0.138,0.198470234834483
"Gucy1a1",0.00401320153544878,0.084313049224051,0.172,0.115,0.198470234834483
"Zmat5",0.00402935711636009,-0.0653120832773154,0.072,0.118,0.198470234834483
"Rps9",0.00404574420670742,-0.0859404864897098,0.669,0.712,0.198470234834483
"Ywhag",0.0040603538999785,0.105668256778427,0.555,0.467,0.198470234834483
"Prelid3a",0.00413748318954379,0.103717924362537,0.306,0.242,0.198470234834483
"Nop56",0.00414435333423561,-0.0919963514012023,0.188,0.253,0.198470234834483
"Ano4",0.00417180839176948,-0.0789086291485998,0.084,0.133,0.198470234834483
"Jpx",0.00418751748226797,0.106942779291918,0.29,0.222,0.198470234834483
"Fut8",0.00419010854676881,-0.12552001819024,0.304,0.355,0.198470234834483
"Prkcb",0.00421233526469466,-0.080714472204792,0.068,0.112,0.198470234834483
"Rtn4",0.00425498505763524,-0.0656388979587192,0.833,0.87,0.198845986200368
"Phyhipl",0.00427812268609601,0.0895388810372703,0.189,0.132,0.198845986200368
"6720427I07Rik",0.00431971436969465,0.0829967164965298,0.166,0.112,0.199413638067389
"Gm49678",0.00434831308476644,0.122619869448165,0.25,0.183,0.199413638067389
"Tiam2",0.00439276868067787,-0.034209492554939,0.932,0.917,0.200118250029027
"Srsf7",0.00445734258722613,-0.0685454739164248,0.768,0.787,0.201724076694267
"C230038L03Rik",0.00455519775498737,0.0983474638500129,0.279,0.21,0.203629965997676
"Hspa4",0.00460765518835368,0.102184611643535,0.434,0.352,0.203629965997676
"Amer2",0.00461416725346304,0.0995908740588796,0.351,0.283,0.203629965997676
"Ank3",0.00461786229039649,-0.0327640081128717,0.971,0.962,0.203629965997676
"Tuba1a",0.00469540395598272,-0.0273074853791946,1,1,0.204947208356405
"Ctu2",0.004707320674562,0.0681204310720467,0.101,0.058,0.204947208356405
"Smim19",0.00481611624609658,-0.0678970424207106,0.068,0.112,0.208365180232065
"Zfp950",0.00504482966437782,-0.0970746712886165,0.18,0.237,0.213713097479594
"Pdzrn3",0.00506013715413318,0.0965477556303675,0.203,0.145,0.213713097479594
"Rpl3",0.00507409211705689,-0.0971258792229424,0.533,0.602,0.213713097479594
"Calm2",0.00508307955481898,0.0715339746606489,0.804,0.77,0.213713097479594
"Wdr59",0.00512747184595319,-0.0672393095380351,0.082,0.128,0.213713097479594
"Pgs1",0.00513911102264656,0.0832336181110609,0.173,0.118,0.213713097479594
"Calr",0.00515719932862519,-0.108844383578586,0.308,0.37,0.213713097479594
"Mecr",0.00526308704875652,-0.0904161224590949,0.13,0.183,0.216795064720935
"Cept1",0.00536416548151199,-0.0829666230643457,0.123,0.177,0.219643418734053
"Adgrb3",0.00554954957641751,0.112373187709648,0.42,0.357,0.225889654060213
"Snx32",0.00563789745906721,0.0963707342534617,0.339,0.272,0.227085247323956
"Babam2",0.0056652286794819,-0.103571589919742,0.238,0.3,0.227085247323956
"Clpx",0.00567795646746917,-0.0876969758248816,0.167,0.225,0.227085247323956
"Rps19",0.00575939748791857,-0.0810007682537581,0.645,0.68,0.22709522692511
"Nme2",0.00576604421566239,-0.108366692804887,0.347,0.403,0.22709522692511
"Dusp1",0.00578380126890972,0.063419697576352,0.113,0.068,0.22709522692511
"Tob1",0.00581025729594699,0.0724190224014643,0.152,0.1,0.22709522692511
"Cntn5",0.00596216130106588,0.166090978236807,0.134,0.088,0.230740507677
"Slc7a5",0.00603216056883459,0.0572086407715968,0.105,0.062,0.230740507677
"Eri1",0.0060471536038617,0.0668773658091189,0.109,0.067,0.230740507677
"Dnajc11",0.00607151040933604,0.090984740149183,0.223,0.163,0.230740507677
"Mars",0.00609725940721842,-0.0587471241371533,0.071,0.115,0.230740507677
"Rpl15",0.00610477865928392,-0.0759504913830862,0.748,0.785,0.230740507677
"Rab2a",0.00629233449054039,0.0932549035339286,0.658,0.585,0.236529885029658
"Gpc2",0.00635334901129584,-0.0974405599995631,0.443,0.505,0.237525477438609
"Psen1",0.00641975432411729,0.0814343980695516,0.274,0.205,0.238710756732988
"Slc38a10",0.00676391750454969,0.106241689785773,0.34,0.277,0.250155852224717
"Eif4e",0.00685960786215069,-0.0947836398037844,0.317,0.387,0.250842070105727
"B4galt6",0.00690146892193701,-0.0792941624586433,0.152,0.208,0.250842070105727
"Rpl39",0.00693129704389382,-0.0810299285281244,0.664,0.697,0.250842070105727
"Gm32509",0.00701701962577668,-0.106148666754887,0.401,0.477,0.250842070105727
"Ubap1",0.0070190628447513,0.0827345238430305,0.209,0.152,0.250842070105727
"Esd",0.00705977601507454,-0.0892071048056766,0.151,0.205,0.250842070105727
"Pkn2",0.00711996074293121,-0.101000700639564,0.425,0.487,0.250842070105727
"Igsf9b",0.00715409897820899,-0.0602624135639874,0.083,0.128,0.250842070105727
"Tmod3",0.00716879134392336,0.0907232189569237,0.246,0.185,0.250842070105727
"Bub3",0.00720536779996801,0.0831878461313085,0.225,0.167,0.250842070105727
"Tpt1",0.00722506553720998,-0.057653761230404,0.831,0.825,0.250842070105727
"Trmt6",0.00724165404555823,0.086966734426747,0.228,0.17,0.250842070105727
"Polr2k",0.00725651576552402,-0.0876082678047342,0.152,0.207,0.250842070105727
"1810013L24Rik",0.00733413687249015,0.0925850755749932,0.228,0.172,0.252257637729299
"Sgtb",0.00740796091771164,0.0642040160361347,0.134,0.087,0.253529169915116
"Tub",0.00745085165374286,0.0922994521263202,0.252,0.192,0.253734695673748
"Rpsa",0.00757370449814422,-0.0701213648685322,0.74,0.767,0.255764639064327
"Yy1",0.00760101022184115,0.0924810457886361,0.394,0.315,0.255764639064327
"Ptch1",0.00762200189099971,0.0525770104837297,0.111,0.067,0.255764639064327
"Iffo1",0.0076939618618478,0.0643788369457951,0.118,0.073,0.255787647077486
"Topors",0.00769705523259771,0.0675470035356148,0.16,0.108,0.255787647077486
"Rps16",0.00780794211007632,-0.083457832610381,0.633,0.675,0.257466816041436
"Fos",0.00783569708026242,0.0992670290995425,0.178,0.128,0.257466816041436
"Wdr48",0.00787039544350484,0.0796193616334364,0.18,0.127,0.257466816041436
"Arfgap3",0.00790416050530625,0.0742462277577597,0.144,0.097,0.257466816041436
"Islr2",0.00796012521279978,-0.0994678062289626,0.296,0.357,0.257466816041436
"Zfp90",0.00797215173961708,0.0918524298763244,0.274,0.212,0.257466816041436
"Cbx3",0.00811060457092666,-0.084982903622951,0.609,0.667,0.26022790966213
"Sema3c",0.00813330434327054,-0.121952994286741,0.393,0.458,0.26022790966213
"Zfp846",0.00820570329779025,0.0888810166731595,0.332,0.262,0.261328856414348
"Ensa",0.00836855464971847,0.0818958076032443,0.243,0.185,0.263403595747017
"Capn7",0.00838196624930772,-0.0970718409539137,0.216,0.272,0.263403595747017
"Mtr",0.00838572284759364,-0.0766495127242122,0.086,0.128,0.263403595747017
"Ergic3",0.00855016769058957,-0.0925017370128369,0.189,0.243,0.267348197925299
"Prpsap2",0.0086309632100149,-0.0632125341779433,0.076,0.118,0.267918626319591
"Atrnl1",0.00864630542854326,0.0926013035105349,0.866,0.775,0.267918626319591
"Orc3",0.00871826682235895,-0.100144593844085,0.281,0.338,0.268937029017969
"Nup43",0.00876444555208281,-0.0719059597450498,0.084,0.127,0.269019382965923
"Alyref",0.00881955610465627,0.0755894249863401,0.155,0.107,0.269019382965923
"Sass6",0.0088582238004686,0.05953684293832,0.112,0.07,0.269019382965923
"Kirrel3",0.00889284829999095,0.123435845563596,0.271,0.21,0.269019382965923
"Gm12353",0.00891647322521158,0.0827329637265065,0.16,0.112,0.269019382965923
"Rplp0",0.00903348637614926,-0.0870966481074683,0.636,0.692,0.270303030401581
"1700111E14Rik",0.00903760677313036,0.0882360862497012,0.277,0.212,0.270303030401581
"Tafa2",0.00914167470160663,0.116343007533757,0.628,0.567,0.270598867860221
"Eml5",0.0091630423209817,0.0930461097095965,0.502,0.425,0.270598867860221
"Ubl7",0.00921303902287634,-0.0587897325647197,0.068,0.108,0.270598867860221
"Ctsb",0.00923513700875273,0.0890483808505094,0.201,0.148,0.270598867860221
"Rps3a1",0.00924418286773543,-0.0814520989308525,0.664,0.717,0.270598867860221
"Degs1",0.00932338709345735,-0.0690673750275989,0.062,0.1,0.271760931423276
"Rpl12",0.00946434562592502,-0.0998002686813876,0.404,0.467,0.27399751589369
"Nt5c2",0.00947978031439135,-0.0920130811502045,0.203,0.258,0.27399751589369
"Gigyf2",0.00965947985258152,-0.0942169599317857,0.371,0.422,0.278023271572838
"Tcf3",0.00972195813381324,-0.0898635082642312,0.278,0.342,0.278655625010422
"Eif2b5",0.0098946316942659,0.0620663743449944,0.154,0.103,0.281191514579441
"Rpl35a",0.00989501068117601,-0.0828563551715217,0.615,0.637,0.281191514579441
"Nckap1",0.00993679675630195,-0.0867979441433258,0.432,0.487,0.281191514579441
"Naca",0.00997393946175078,-0.0826872589268776,0.523,0.578,0.281191514579441
"Exoc4",0.0100768957403692,-0.0633257298928778,0.819,0.852,0.282934554277551
"Gtf2b",0.0102021204531056,-0.0661495077326304,0.119,0.168,0.284343526128299
"Set",0.0102500492961945,-0.0912188144018841,0.52,0.583,0.284343526128299
"Naa50",0.0102510822037823,0.075512552337341,0.176,0.127,0.284343526128299
"Zfp385b",0.0104567554356339,-0.138664115178256,0.098,0.142,0.286730361116104
"Rnf182",0.0104583154466756,-0.0990868428242602,0.339,0.4,0.286730361116104
"Rpl23",0.0104899717017611,-0.0617237195504872,0.816,0.838,0.286730361116104
"Atad2",0.0105038597181652,0.0618969206866208,0.138,0.092,0.286730361116104
"Atp6ap2",0.0107335522475862,0.072234172627714,0.293,0.228,0.29184231585433
"Pcyox1",0.0108388987341467,-0.0939872476801231,0.235,0.292,0.292199484471278
"Otud4",0.0108588491477077,-0.0928620881746531,0.23,0.287,0.292199484471278
"Gm38604",0.0108741194976955,0.0913731441332357,0.242,0.188,0.292199484471278
"Cbfb",0.0109830853555659,0.0845342608886544,0.206,0.153,0.292591549324247
"Aspscr1",0.0110159294708363,0.06365525451379,0.137,0.092,0.292591549324247
"Gm11250",0.0110490401564431,-0.0866766416194926,0.122,0.168,0.292591549324247
"Rplp2",0.0110588461730345,-0.0835553411690158,0.588,0.633,0.292591549324247
"Ttc9",0.0111567097403257,0.0701338373590371,0.203,0.147,0.294049832581229
"Mbnl1",0.011260989609111,-0.0887914242778164,0.18,0.228,0.295659361290196
"Irs1",0.0113311437396454,-0.0745417584036713,0.095,0.138,0.295659361290196
"Zfp654",0.0113467177468545,0.0748681421923872,0.281,0.215,0.295659361290196
"Hnrnpf",0.0114155388020816,0.0822187630313556,0.362,0.292,0.296330156300072
"Tiparp",0.011515621097625,0.077704706719931,0.21,0.155,0.29689824714603
"Pcdh7",0.0115237435656331,0.120754200691169,0.498,0.435,0.29689824714603
"Erc2",0.0117725001331311,-0.073984060956106,0.769,0.83,0.302175479163466
"4833420G17Rik",0.011948988539746,-0.0917270603502613,0.476,0.537,0.305565398382575
"Wdr75",0.0120576956143269,-0.0601489340011997,0.09,0.133,0.306677602759245
"Dok6",0.012081644184875,-0.0559804931125716,0.885,0.892,0.306677602759245
"D030028A08Rik",0.0122549702861291,0.0654263320490233,0.111,0.072,0.308419065994959
"Pcm1",0.0122918391051281,-0.0731987309989417,0.62,0.668,0.308419065994959
"Gtpbp1",0.0123695276680261,0.0593336473048637,0.149,0.102,0.308419065994959
"Phkb",0.0124412628284595,-0.0801738710679109,0.109,0.153,0.308419065994959
"Mgat5b",0.0124622594373734,0.0923337898759352,0.483,0.412,0.308419065994959
"D830024N08Rik",0.0124669319326808,-0.0881268028358687,0.306,0.372,0.308419065994959
"Rheb",0.0125130728845894,0.0800808899503302,0.353,0.278,0.308419065994959
"Bmt2",0.0125341710559081,0.0967659799246964,0.47,0.412,0.308419065994959
"Msantd4",0.0125537634072668,-0.0751858459734875,0.129,0.177,0.308419065994959
"Gm41764",0.0126945229414591,0.0605685227809018,0.126,0.082,0.310767342755507
"Tmem150c",0.0128094502870885,-0.0850623864736853,0.174,0.227,0.311171982064677
"Slc50a1",0.0128199736542775,0.0513343728503095,0.123,0.078,0.311171982064677
"Parp6",0.0128790231583357,-0.0871152439821746,0.254,0.308,0.311171982064677
"Kctd17",0.0128919922791733,0.0829788526097039,0.223,0.17,0.311171982064677
"Rpl23a",0.0129772492694124,-0.0849515442028002,0.53,0.567,0.311592386976261
"Mapk14",0.0130000021895896,0.0858691514642482,0.246,0.192,0.311592386976261
"Dip2b",0.0130644661151586,0.0624512524150893,0.759,0.73,0.312050216688111
"Xiap",0.0132688900243625,-0.0937672636645499,0.217,0.268,0.315670994709324
"Ube2g1",0.0133078337644576,0.0777194593881154,0.607,0.553,0.315670994709324
"Fam149b",0.013374520498787,0.0816875142515969,0.209,0.158,0.316162634058954
"Nup98",0.0134528920712103,0.0927744164543207,0.358,0.295,0.316895593353273
"Atp5e",0.0134976608304273,-0.0978610588667155,0.267,0.32,0.316895593353273
"Pou3f2",0.0136248327562056,0.091183090691446,0.614,0.532,0.318793280714076
"St3gal5",0.0136747968671881,-0.0780853633964219,0.14,0.188,0.318877720845379
"Sacm1l",0.0138103408844129,0.0907783270810701,0.331,0.27,0.319542267600685
"Ctnnd2",0.0138239705949621,0.0363061444200465,0.927,0.933,0.319542267600685
"Qrich1",0.013870119081179,-0.0881614737212513,0.311,0.368,0.319542267600685
"mt-Nd6",0.0138937069169903,0.085102037282567,0.22,0.167,0.319542267600685
"Ppm1l",0.0139520694969382,0.0896068459118553,0.687,0.613,0.319542267600685
"Rps27",0.0139820064759131,-0.0796568245224389,0.588,0.632,0.319542267600685
"Ube2h",0.0140578672771849,0.0883120180533152,0.568,0.5,0.32021214900581
"Mettl6",0.0141495673649914,-0.0440465954267702,0.066,0.105,0.321237207603221
"Rtn1",0.0142991370274432,-0.0514235978805289,0.884,0.9,0.322627125542393
"Uqcrfs1",0.0143045898081741,-0.0865013206282328,0.148,0.195,0.322627125542393
"Gabrb3",0.0145607634719301,-0.0802251119566968,0.686,0.735,0.32733167295231
"Eif6",0.0147048110571742,-0.0626159218543434,0.087,0.128,0.329493144176878
"Rusc2",0.0150110020019796,-0.0718158119102192,0.123,0.168,0.334636005849574
"Bri3bp",0.015031621719366,-0.0670851482194707,0.134,0.185,0.334636005849574
"Recql",0.0151763610878422,-0.0567559851385599,0.066,0.103,0.336651019816884
"D630045J12Rik",0.0152200126708898,-0.0825341273760652,0.447,0.49,0.336651019816884
"Trib2",0.0153079288737883,0.0780492897630511,0.241,0.185,0.337311102545894
"Golm1",0.0154040611610648,-0.0595496020350266,0.072,0.11,0.337311102545894
"Fam110b",0.0154751798205163,-0.0909868251536416,0.354,0.407,0.337311102545894
"Kcnd2",0.0155041707176484,-0.091270019610985,0.657,0.705,0.337311102545894
"Ncoa5",0.0155307300530212,-0.0861847920449123,0.398,0.45,0.337311102545894
"Ppm1e",0.0155440644726048,0.0804986125635005,0.667,0.612,0.337311102545894
"Tmsb10",0.015598083985749,-0.0508019487786757,0.881,0.89,0.337418929993609
"Laptm4a",0.0157888864404173,-0.0776852140511644,0.441,0.497,0.340475704776272
"Map3k9",0.0158973342559787,0.0766455147980182,0.151,0.108,0.341743007333991
"Eif4e2",0.0159920178963181,-0.0761140833838822,0.131,0.177,0.34184991683374
"Mlh3",0.0160401049801936,-0.0555124530257105,0.075,0.113,0.34184991683374
"Foxg1",0.0160513916466489,0.0640029710578276,0.808,0.768,0.34184991683374
"Purb",0.0161287346782215,0.0820229505783583,0.34,0.273,0.342436931640388
"Sel1l3",0.0162405394855374,0.0647483602153343,0.196,0.145,0.343749757295422
"Stn1",0.0163083226631737,0.0687539227842996,0.102,0.067,0.344125618404822
"Ski",0.0166177069976312,0.0867373199940877,0.343,0.285,0.349581671060259
"Rad50",0.0169633779934947,-0.0727482767045124,0.119,0.163,0.355765479320884
"Trim44",0.0170158084336482,0.0815157043674289,0.549,0.483,0.355780383632419
"Fibp",0.0171036325842315,-0.0853178732265881,0.266,0.323,0.356274584407995
"Plekha5",0.0172406364174101,-0.0630802003131474,0.679,0.685,0.356274584407995
"Snx18",0.0172756525898238,0.0596965521852684,0.151,0.105,0.356274584407995
"Acin1",0.0173662322537068,-0.0744407165999493,0.573,0.613,0.356274584407995
"Wdr76",0.0174067206411882,-0.0588323071183603,0.098,0.14,0.356274584407995
